6.21999999999996	48.9083999999994	124.4381
6.23999999999995	49.1775999999994	125.4190
6.25999999999995	49.4475999999994	126.4053
6.27999999999995	49.7183999999994	127.3969
6.29999999999995	49.9899999999994	128.3940
6.31999999999995	50.2623999999994	129.3965
6.33999999999995	50.5355999999994	130.4045
6.35999999999995	50.8095999999993	131.4180
6.37999999999995	51.0843999999993	132.4369
6.39999999999995	51.3599999999993	133.4613
6.41999999999995	51.6363999999993	134.4913
6.43999999999995	51.9135999999993	135.5268
6.45999999999995	52.1915999999993	136.5678
6.47999999999995	52.4703999999993	137.6145
6.49999999999995	52.7499999999993	138.6667
6.51999999999995	53.0303999999993	139.7245
6.53999999999995	53.3115999999993	140.7879
6.55999999999995	53.5935999999993	141.8569
6.57999999999995	53.8763999999993	142.9316
6.59999999999995	54.1599999999993	144.0120
6.61999999999995	54.4443999999992	145.0980
6.63999999999995	54.7295999999992	146.1898
6.65999999999995	55.0155999999992	147.2872
6.67999999999995	55.3023999999992	148.3904
6.69999999999995	55.5899999999992	149.4993
6.71999999999994	55.8783999999992	150.6140
6.73999999999994	56.1675999999992	151.7345
6.75999999999994	56.4575999999992	152.8607
6.77999999999994	56.7483999999992	153.9928
6.79999999999994	57.0399999999992	155.1307
6.81999999999994	57.3323999999992	156.2744
6.83999999999994	57.6255999999991	157.4240
6.85999999999994	57.9195999999991	158.5794
6.87999999999994	58.2143999999991	159.7408
6.89999999999994	58.5099999999991	160.9080
6.91999999999994	58.8063999999991	162.0812
6.93999999999994	59.1035999999991	163.2603
6.95999999999994	59.4015999999991	164.4453
6.97999999999994	59.7003999999991	165.6363
6.99999999999994	59.9999999999991	166.8333
7.01999999999994	60.3003999999991	168.0363
7.03999999999994	60.6015999999991	169.2454
7.05999999999994	60.9035999999991	170.4604
7.07999999999994	61.206399999999	171.6815
7.09999999999994	61.509999999999	172.9087
7.11999999999994	61.814399999999	174.1419
7.13999999999994	62.119599999999	175.3812
7.15999999999994	62.425599999999	176.6267
7.17999999999993	62.732399999999	177.8783
7.19999999999993	63.039999999999	179.1360
7.21999999999993	63.348399999999	180.3999
7.23999999999993	63.657599999999	181.6699
7.25999999999993	63.967599999999	182.9462
7.27999999999993	64.278399999999	184.2287
7.29999999999993	64.589999999999	185.5173
7.31999999999993	64.9023999999989	186.8123
7.33999999999993	65.2155999999989	188.1134
7.35999999999993	65.5295999999989	189.4209
7.37999999999993	65.8443999999989	190.7346
7.39999999999993	66.1599999999989	192.0547
7.41999999999993	66.4763999999989	193.3810
7.43999999999993	66.7935999999989	194.7137
7.45999999999993	67.1115999999989	196.0528
7.47999999999993	67.4303999999989	197.3982
7.49999999999993	67.7499999999988	198.7500
7.51999999999993	68.0703999999988	200.1082
7.53999999999993	68.3915999999988	201.4728
7.55999999999993	68.7135999999988	202.8439
7.57999999999993	69.0363999999988	204.2214
7.59999999999993	69.3599999999988	205.6053
7.61999999999993	69.6843999999988	206.9958
7.63999999999993	70.0095999999988	208.3927
7.65999999999992	70.3355999999988	209.7962
7.67999999999992	70.6623999999988	211.2061
7.69999999999992	70.9899999999987	212.6227
7.71999999999992	71.3183999999987	214.0457
7.73999999999992	71.6475999999987	215.4754
7.75999999999992	71.9775999999987	216.9117
7.77999999999992	72.3083999999987	218.3545
7.79999999999992	72.6399999999987	219.8040
7.81999999999992	72.9723999999987	221.2601
7.83999999999992	73.3055999999987	222.7229
7.85999999999992	73.6395999999987	224.1924
7.87999999999992	73.9743999999987	225.6685
7.89999999999992	74.3099999999987	227.1513
7.91999999999992	74.6463999999986	228.6409
7.93999999999992	74.9835999999986	230.1372
7.95999999999992	75.3215999999986	231.6402
7.97999999999992	75.6603999999986	233.1501
7.99999999999992	75.9999999999986	234.6667
8.01999999999992	76.3403999999986	236.1901
8.03999999999992	76.6815999999986	237.7203
8.05999999999992	77.0235999999986	239.2573
8.07999999999992	77.3663999999986	240.8012
8.09999999999992	77.7099999999986	242.3520
8.11999999999992	78.0543999999986	243.9096
8.13999999999992	78.3995999999985	245.4742
8.15999999999991	78.7455999999985	247.0456
8.17999999999991	79.0923999999985	248.6240
8.19999999999991	79.4399999999985	250.2093
8.21999999999991	79.7883999999985	251.8016
8.23999999999991	80.1375999999985	253.4009
8.25999999999991	80.4875999999985	255.0071
8.27999999999991	80.8383999999985	256.6204
8.29999999999991	81.1899999999984	258.2407
8.31999999999991	81.5423999999984	259.8680
8.33999999999991	81.8955999999984	261.5024
8.35999999999991	82.2495999999984	263.1438
8.37999999999991	82.6043999999984	264.7924
8.39999999999991	82.9599999999984	266.4480
8.41999999999991	83.3163999999984	268.1108
8.43999999999991	83.6735999999984	269.7807
8.45999999999991	84.0315999999984	271.4577
8.47999999999991	84.3903999999984	273.1419
8.49999999999991	84.7499999999984	274.8333
8.51999999999991	85.1103999999983	276.5319
8.53999999999991	85.4715999999983	278.2378
8.55999999999991	85.8335999999983	279.9508
8.57999999999991	86.1963999999983	281.6711
8.59999999999991	86.5599999999983	283.3987
8.61999999999991	86.9243999999983	285.1335
8.6399999999999	87.2895999999983	286.8756
8.6599999999999	87.6555999999983	288.6251
8.6799999999999	88.0223999999982	290.3819
8.6999999999999	88.3899999999982	292.1460
8.7199999999999	88.7583999999982	293.9175
8.7399999999999	89.1275999999982	295.6963
8.7599999999999	89.4975999999982	297.4826
8.7799999999999	89.8683999999982	299.2763
8.7999999999999	90.2399999999982	301.0773
8.8199999999999	90.6123999999982	302.8859
8.8399999999999	90.9855999999981	304.7018
8.8599999999999	91.3595999999981	306.5253
8.8799999999999	91.7343999999981	308.3562
8.8999999999999	92.1099999999981	310.1947
8.9199999999999	92.4863999999981	312.0406
8.9399999999999	92.8635999999981	313.8941
8.9599999999999	93.2415999999981	315.7552
8.9799999999999	93.6203999999981	317.6238
8.9999999999999	93.9999999999981	319.5000
